Difficulty,Probe,Front Server,Data File,RTT1,RTT2,RTT3,RTT4,RTT5,RTT6,RTT7,RTT8,RTT9,RTT10,RTT11,RTT12,RTT13,RTT14,RTT15,RTT16,RTT17,RTT18,RTT19,RTT20
Challenge-2,cdgeb-probe-13,cdgeb-server-12,cdgeb-file-10,1.141237,0.319227,0.326717,0.318591,0.323699,0.318863,0.338152,0.319354,0.319917,0.319652,0.316921,0.321272,0.32036,0.320154,0.321123,0.321712,0.320049,0.3214,0.325275,0.321447
Challenge-1,cdgeb-probe-13,cdgeb-server-16,cdgeb-file-04,0.63633,0.490906,0.48805,0.489067,0.48821,0.486655,0.485443,0.48919,0.49217,0.488733,0.488506,0.486809,0.493094,0.488142,0.488632,0.496009,0.488027,0.4939,0.489355,0.486518
Challenge-2,cdgeb-probe-04,cdgeb-server-14,cdgeb-file-14,0.405161,0.310722,0.30588,0.312169,0.305625,0.3069,0.307245,0.309209,0.309903,0.309417,0.308735,0.305454,0.305912,0.310102,0.310358,0.312818,0.30763,0.309163,0.314569,0.313972
Challenge-2,cdgeb-probe-09,cdgeb-server-11,cdgeb-file-07,1.181764,0.670694,0.687705,0.676539,0.692559,0.678262,0.677694,0.678517,0.67953,0.666742,0.677962,0.690624,0.669345,0.678917,0.679299,0.666516,0.678228,0.6754,0.670479,0.680654
Challenge-2,cdgeb-probe-11,cdgeb-server-08,cdgeb-file-07,0.663894,0.374575,0.369693,0.374307,0.373463,0.370329,0.370096,0.372376,0.372264,0.372333,0.369614,0.370564,0.370363,0.371107,0.371008,0.372784,0.372193,0.372933,0.372345,0.373404
Challenge-2,cdgeb-probe-14,cdgeb-server-06,cdgeb-file-06,0.742747,0.43699,0.437915,0.437788,0.443674,0.439776,0.440191,0.437778,0.439842,0.444016,0.435452,0.440305,0.437873,0.43999,0.4384,0.438324,0.440253,0.442331,0.44389,0.43717
Challenge-1,cdgeb-probe-13,cdgeb-server-11,cdgeb-file-01,0.12784,0.043875,0.043538,0.040545,0.045352,0.040081,0.046268,0.047175,0.046303,0.044199,0.046578,0.043957,0.043967,0.044973,0.042593,0.04346,0.045142,0.044781,0.045304,0.044976
Challenge-1,cdgeb-probe-10,cdgeb-server-06,cdgeb-file-01,0.934549,0.453721,0.449419,0.454046,0.452958,0.451495,0.450999,0.451577,0.4514,0.452264,0.456541,0.574184,0.449959,0.45149,0.453848,0.455241,0.456813,0.452344,0.454038,0.465616
Challenge-2,cdgeb-probe-08,cdgeb-server-06,cdgeb-file-08,0.295927,0.191019,0.189848,0.196058,0.19105,0.190336,0.198764,0.190991,0.197608,0.192734,0.191127,0.193721,0.189752,0.190736,0.190293,0.19349,0.190083,0.190804,0.192796,0.190913
Challenge-1,cdgeb-probe-11,cdgeb-server-17,cdgeb-file-01,1.529809,0.756426,0.75799,0.751108,0.760784,0.758644,0.767523,0.768749,0.765562,0.752331,0.760054,0.76395,0.753591,0.759852,0.770958,0.763729,0.753963,0.758325,0.745182,0.76297
Challenge-2,cdgeb-probe-08,cdgeb-server-12,cdgeb-file-13,0.925419,0.597799,0.594109,0.59828,0.594128,0.593886,0.594153,0.595536,0.594249,0.594228,0.595908,0.595402,0.593968,0.59667,0.598683,0.611451,0.597622,0.594966,0.599236,0.608547
Challenge-2,cdgeb-probe-09,cdgeb-server-15,cdgeb-file-06,0.867211,0.42007,0.425198,0.415235,0.424098,0.418063,0.416222,0.421109,0.420988,0.425267,0.417468,0.425238,0.424473,0.427131,0.419904,0.425569,0.419495,0.421488,0.424219,0.420959
Challenge-1,cdgeb-probe-14,cdgeb-server-16,cdgeb-file-01,1.410356,0.699538,0.692312,0.694843,0.699955,0.705719,0.702343,0.700551,0.692509,0.693524,0.704128,0.699203,0.698637,0.7058,0.704416,0.733221,0.702791,0.699984,0.692915,0.692956
Challenge-1,cdgeb-probe-05,cdgeb-server-06,cdgeb-file-03,0.905631,0.338061,0.33919,0.33953,0.33626,0.337221,0.337346,0.343107,0.337877,0.340143,0.33657,0.337878,0.33637,0.337238,0.339064,0.340099,0.337231,0.340485,0.340275,0.340863
Challenge-2,cdgeb-probe-09,cdgeb-server-02,cdgeb-file-12,0.852049,0.408682,0.413676,0.403638,0.407834,0.407902,0.410328,0.403044,0.409177,0.404596,0.408429,0.40714,0.405655,0.408075,0.405557,0.409939,0.409504,0.408754,0.408797,0.42009
Challenge-2,cdgeb-probe-01,cdgeb-server-04,cdgeb-file-10,2.097373,0.530208,0.521389,0.520403,0.521147,0.523804,0.523513,0.521349,0.524237,0.52009,0.521979,0.521752,0.521204,0.52295,0.523101,0.524551,0.524663,0.523468,0.521733,0.520037
Challenge-2,cdgeb-probe-09,cdgeb-server-17,cdgeb-file-06,1.056957,0.4801,0.483729,0.478728,0.474407,0.476919,0.483349,0.487008,0.482413,0.48453,0.484797,0.47834,0.478495,0.478676,0.477318,0.489991,0.484372,0.468066,0.469597,0.477395
Challenge-2,cdgeb-probe-09,cdgeb-server-06,cdgeb-file-15,1.274549,0.628428,0.619586,0.61877,0.621079,0.619513,0.617202,0.618649,0.61781,0.617691,0.616701,0.620712,0.62904,0.61931,0.614412,0.619118,0.623838,0.621821,0.6135,0.628484
Challenge-1,cdgeb-probe-14,cdgeb-server-06,cdgeb-file-01,1.006688,0.508334,0.500549,0.505643,0.506133,0.552518,0.507221,0.508333,0.508533,0.502246,0.508878,0.499838,0.507617,0.511475,0.506005,0.517564,0.499718,0.506471,0.507299,0.507473
Challenge-2,cdgeb-probe-08,cdgeb-server-15,cdgeb-file-14,0.213643,0.105426,0.101336,0.110536,0.109167,0.100972,0.114235,0.099646,0.112216,0.102489,0.094261,0.107021,0.103955,0.114655,0.110894,0.10581,0.111917,0.113701,0.107666,0.10705
Challenge-2,cdgeb-probe-14,cdgeb-server-03,cdgeb-file-08,1.118194,0.679134,0.677803,0.711451,0.672399,0.676329,0.676708,0.685937,0.676356,0.681691,0.671053,0.681571,0.687618,0.669696,0.682439,0.67979,0.682756,0.682165,0.668958,0.673023
Challenge-1,cdgeb-probe-01,cdgeb-server-04,cdgeb-file-05,1.467966,0.4454,0.4466,0.449356,0.4477,0.447288,0.44479,0.447566,0.446018,0.45041,0.448497,0.446746,0.448422,0.444212,0.447565,0.445934,0.44459,0.448355,0.446212,0.443614
Challenge-2,cdgeb-probe-14,cdgeb-server-14,cdgeb-file-06,1.162482,0.644787,0.645951,0.642217,0.652947,0.656935,0.646311,0.651916,0.645881,0.64627,0.646417,0.651655,0.647001,0.649803,0.651085,0.653184,0.652935,0.650506,0.650233,0.654697
Challenge-1,cdgeb-probe-13,cdgeb-server-17,cdgeb-file-04,0.561113,0.503567,0.502,0.500165,0.500983,0.498922,0.50437,0.499958,0.502774,0.50145,0.500723,0.495443,0.501409,0.504799,0.495635,0.504014,0.501535,0.502333,0.502393,0.501016
Challenge-2,cdgeb-probe-13,cdgeb-server-05,cdgeb-file-08,1.100077,0.368739,0.368667,0.368603,0.369829,0.3677,0.371938,0.370058,0.371148,0.369927,0.371838,0.369805,0.366753,0.367857,0.367037,0.371199,0.367362,0.370723,0.375535,0.372936
Challenge-1,cdgeb-probe-07,cdgeb-server-13,cdgeb-file-03,1.234648,0.761593,0.794615,0.76298,0.762064,0.758801,0.757847,0.760309,0.756356,0.760309,0.756807,0.762867,0.758791,0.759799,0.762767,0.762794,0.763385,0.764594,0.762665,0.762125
Challenge-2,cdgeb-probe-12,cdgeb-server-03,cdgeb-file-15,1.933922,0.942132,0.946847,0.943445,0.941406,0.94707,0.934474,0.950237,0.943166,0.978701,0.942073,0.943447,0.944221,0.941454,0.944021,0.936868,0.944872,0.942841,0.937734,0.937418
Challenge-1,cdgeb-probe-14,cdgeb-server-12,cdgeb-file-03,0.128143,0.063856,0.080831,0.073745,0.076435,0.079525,0.069091,0.071556,0.080205,0.080681,0.063206,0.068328,0.070566,0.079819,0.08395,0.067698,0.082382,0.074517,0.063954,0.074051
Challenge-2,cdgeb-probe-01,cdgeb-server-02,cdgeb-file-16,1.780303,0.363873,0.361489,0.361652,0.367517,0.364474,0.360969,0.362007,0.361476,0.359581,0.363058,0.36207,0.360938,0.364069,0.362726,0.366452,0.362512,0.363413,0.36287,0.359065
Challenge-1,cdgeb-probe-03,cdgeb-server-11,cdgeb-file-01,0.654641,0.556548,0.55637,0.551757,0.550505,0.554429,0.573342,0.553846,0.563867,0.567842,0.549997,0.555467,0.546262,0.548997,0.547917,0.553506,0.554483,0.555195,0.554291,0.556839
Challenge-2,cdgeb-probe-04,cdgeb-server-13,cdgeb-file-17,0.82743,0.41505,0.414816,0.412526,0.414261,0.413179,0.416821,0.415131,0.412893,0.412749,0.414378,0.414822,0.413491,0.413462,0.413172,0.413208,0.41513,0.413313,0.414181,0.414086
Challenge-2,cdgeb-probe-01,cdgeb-server-15,cdgeb-file-14,0.454709,0.211616,0.212382,0.218238,0.214595,0.206201,0.209919,0.207639,0.213601,0.208437,0.21242,0.210355,0.212057,0.205171,0.208318,0.211295,0.211287,0.206901,0.212917,0.210616
Challenge-2,cdgeb-probe-11,cdgeb-server-17,cdgeb-file-17,1.563678,0.76645,0.761942,0.76872,0.757871,0.777072,0.760396,0.776643,0.767936,0.771838,0.769957,0.768913,0.769923,0.770397,0.768075,0.807293,0.778111,0.77093,0.779818,0.766173
Challenge-2,cdgeb-probe-07,cdgeb-server-14,cdgeb-file-14,0.177345,0.082075,0.090015,0.084498,0.08721,0.086409,0.084311,0.085119,0.086818,0.083804,0.090039,0.087557,0.082366,0.085132,0.088006,0.081954,0.083259,0.08759,0.088451,0.085274
Challenge-2,cdgeb-probe-08,cdgeb-server-02,cdgeb-file-11,0.171055,0.076108,0.075254,0.080945,0.074729,0.076066,0.074695,0.079458,0.080084,0.076336,0.074668,0.078707,0.083355,0.077281,0.07524,0.079144,0.074126,0.083971,0.078192,0.073813
Challenge-2,cdgeb-probe-08,cdgeb-server-09,cdgeb-file-14,0.916439,0.453871,0.461709,0.46263,0.461379,0.460677,0.456758,0.460232,0.458567,0.455608,0.463709,0.463907,0.456582,0.467006,0.457453,0.457773,0.464145,0.461262,0.46121,0.458838
Challenge-2,cdgeb-probe-09,cdgeb-server-03,cdgeb-file-09,1.881974,0.933498,0.932948,0.952773,0.931245,0.929289,3.346745,0.935669,0.932197,0.926958,0.925969,0.92512,0.942813,0.939222,0.931309,0.931539,0.925418,0.9309,0.929067,0.928264
Challenge-1,cdgeb-probe-13,cdgeb-server-14,cdgeb-file-04,0.615403,0.502179,0.497911,0.492564,0.494016,0.496751,0.498458,0.499637,0.498343,0.491735,0.50107,0.493202,0.499106,0.495244,0.494544,0.493046,0.497849,0.49776,0.498187,0.498414
Challenge-2,cdgeb-probe-09,cdgeb-server-06,cdgeb-file-08,0.572889,0.43805,0.438345,0.445153,0.439281,0.436667,0.439377,0.447348,0.467884,0.43977,0.437778,0.431638,0.434861,0.44681,0.44017,0.444027,0.443013,0.441809,0.434853,0.438495
Challenge-1,cdgeb-probe-09,cdgeb-server-17,cdgeb-file-04,0.40286,0.311119,0.300446,0.301269,0.306978,0.306427,0.313328,0.307288,0.303882,0.314102,0.301179,0.310076,0.337764,0.314179,0.310833,0.315896,0.314633,0.319005,0.313598,0.311721
Challenge-2,cdgeb-probe-09,cdgeb-server-03,cdgeb-file-07,1.186999,0.753023,0.757892,0.753525,0.750883,0.755137,0.793139,0.757046,0.763548,0.765851,0.753796,0.755658,0.757456,0.758787,0.756272,0.757858,0.749823,0.757019,0.763414,0.758476
Challenge-2,cdgeb-probe-06,cdgeb-server-05,cdgeb-file-14,1.181009,0.646828,0.650759,0.651416,0.649898,0.656827,0.649704,0.651874,0.651316,0.650329,0.654838,0.647694,0.64928,0.646408,0.649897,0.652717,0.643384,0.65465,0.649351,0.647452
Challenge-2,cdgeb-probe-03,cdgeb-server-03,cdgeb-file-07,0.56543,0.141658,0.142148,0.142583,0.142097,0.141574,0.141248,0.142549,0.143616,0.144428,0.143666,0.141929,0.141905,0.141479,0.146202,0.143663,0.142176,0.142877,0.14212,0.144317
Challenge-2,cdgeb-probe-10,cdgeb-server-15,cdgeb-file-09,0.83563,0.410374,0.412506,0.419614,0.418143,0.415152,0.418969,0.417082,0.413779,0.409633,0.415653,0.414896,0.422938,0.417845,0.419688,0.416963,0.411931,0.418004,0.420214,0.415603
Challenge-2,cdgeb-probe-13,cdgeb-server-08,cdgeb-file-14,0.869462,0.37999,0.381649,0.379642,0.379881,0.384074,0.377011,0.382848,0.38075,0.379407,0.380253,0.382868,0.382411,0.376673,0.381199,0.380775,0.381489,0.383617,0.381069,0.38047
Challenge-1,cdgeb-probe-08,cdgeb-server-14,cdgeb-file-02,0.133583,0.065459,0.074063,0.065213,0.067326,0.072855,0.065315,0.064239,0.071629,0.07245,0.071243,0.075977,0.079674,0.070363,0.070184,0.079013,0.065753,0.065192,0.064031,0.065302
Challenge-1,cdgeb-probe-01,cdgeb-server-09,cdgeb-file-02,1.424962,0.328552,0.332277,0.349171,0.350672,0.330052,0.331883,0.336108,0.331526,0.333316,0.33166,0.35442,0.333623,0.329203,0.328726,0.337022,0.333275,0.332175,0.341828,0.333892
Challenge-1,cdgeb-probe-01,cdgeb-server-06,cdgeb-file-01,1.267016,0.162351,0.161197,0.16283,0.162383,0.161393,0.160779,0.161436,0.160911,0.159799,0.159905,0.165385,0.160933,0.161709,0.159986,0.159811,0.162662,0.161676,0.160717,0.159203
Challenge-2,cdgeb-probe-02,cdgeb-server-10,cdgeb-file-11,1.000257,0.579588,0.580291,0.569113,0.577767,0.567596,0.582421,0.58447,0.595859,0.575484,0.572465,0.572394,0.576634,0.576961,0.583969,0.57873,0.58162,0.615087,0.582939,0.570584
Challenge-2,cdgeb-probe-10,cdgeb-server-12,cdgeb-file-13,1.003808,0.659621,0.670251,0.675549,0.653593,0.659139,0.650661,0.661749,0.651368,0.651511,0.65133,0.660045,0.660011,0.661983,0.679813,0.668536,0.656855,0.662424,0.680735,0.651154
Challenge-2,cdgeb-probe-06,cdgeb-server-02,cdgeb-file-13,0.782202,0.232613,0.240385,0.237971,0.236471,0.238262,0.233487,0.235046,0.239114,0.23666,0.239766,0.278937,0.237385,0.240583,0.240776,0.236872,0.238265,0.235923,0.233195,0.2356
Challenge-2,cdgeb-probe-05,cdgeb-server-03,cdgeb-file-07,0.900405,0.482326,0.47886,0.482224,0.481945,0.482423,0.470226,0.479443,0.480752,0.475782,0.469658,0.469681,0.480875,0.470512,0.470017,0.477355,0.477884,0.482527,0.467941,0.47891
Challenge-1,cdgeb-probe-05,cdgeb-server-06,cdgeb-file-02,0.597205,0.257584,0.260752,0.261791,0.25816,0.258121,0.259726,0.260171,0.260707,0.260049,0.261223,0.259641,0.258351,0.259243,0.258538,0.262245,0.258468,0.260484,0.259001,0.26097
Challenge-2,cdgeb-probe-04,cdgeb-server-13,cdgeb-file-16,1.611032,0.608009,0.614934,0.608743,0.610705,0.648988,0.609968,0.616938,0.610962,0.632817,0.61428,0.616593,0.60779,0.613727,0.613642,0.614603,0.608538,0.615336,0.60724,0.608119
Challenge-2,cdgeb-probe-14,cdgeb-server-06,cdgeb-file-08,0.49773,0.373177,0.383303,0.393331,0.376986,0.37713,0.374708,0.3906,0.374703,0.379803,0.376669,0.37296,0.380638,0.373729,0.380597,0.376829,0.38768,0.384258,0.374476,0.374112
Challenge-2,cdgeb-probe-07,cdgeb-server-09,cdgeb-file-15,0.996535,0.519836,0.521313,0.525542,0.523866,0.519102,0.525661,0.520834,0.524088,0.518894,0.519793,0.52193,0.517622,0.521907,0.520521,0.523732,0.526825,0.521358,0.523773,0.522579
Challenge-2,cdgeb-probe-12,cdgeb-server-07,cdgeb-file-08,0.51478,0.417908,0.420414,0.416408,0.418141,0.41965,0.414589,0.415395,0.417289,0.418914,0.419298,0.415473,0.41897,0.418283,0.416533,0.417572,0.418436,0.418493,0.417568,0.418072
Challenge-2,cdgeb-probe-14,cdgeb-server-01,cdgeb-file-06,0.723604,0.402616,0.40568,0.408653,0.409948,0.398979,0.404672,0.404817,0.408035,0.404139,0.405882,0.405348,0.40164,0.409817,0.404279,0.397194,0.405273,0.401969,0.403968,0.402375
Challenge-1,cdgeb-probe-01,cdgeb-server-12,cdgeb-file-04,2.663645,0.645253,0.6434,0.64807,0.646546,0.644279,0.648125,0.644535,0.643542,0.64734,0.645318,0.647493,0.643137,0.643756,0.645105,0.651019,0.646006,0.646376,0.645635,0.648019
Challenge-2,cdgeb-probe-05,cdgeb-server-06,cdgeb-file-06,0.543511,0.247413,0.244006,0.247028,0.246866,0.24819,0.245047,0.247212,0.248072,0.247204,0.246933,0.245936,0.245919,0.248492,0.244011,0.24725,0.251758,0.248896,0.242559,0.246435
Challenge-1,cdgeb-probe-04,cdgeb-server-03,cdgeb-file-05,0.914002,0.483069,0.486768,0.487185,0.486336,0.486901,0.485012,0.485888,0.486948,0.484789,0.486003,0.487319,0.487833,0.485902,0.485929,0.489056,0.489225,0.485535,0.489397,0.489151
Challenge-1,cdgeb-probe-02,cdgeb-server-03,cdgeb-file-03,1.476341,0.562045,0.56274,0.56188,0.563821,0.563879,0.563076,0.562626,0.562023,0.563044,0.5658,0.562827,0.562101,0.564604,0.564889,0.567644,0.561354,0.581447,0.562611,0.562083
Challenge-2,cdgeb-probe-05,cdgeb-server-11,cdgeb-file-13,0.599784,0.307583,0.305461,0.306875,0.306393,0.305734,0.306261,0.306683,0.306326,0.307356,0.304981,0.305728,0.306258,0.306613,0.306051,0.304625,0.304874,0.305724,0.304002,0.306191
Challenge-2,cdgeb-probe-07,cdgeb-server-04,cdgeb-file-17,0.584602,0.507623,0.511036,0.51385,0.510955,0.510391,0.512655,0.513522,0.516763,0.511898,0.510634,0.508581,0.509713,0.509897,0.513293,0.510192,0.511478,0.510837,0.510954,0.513789
Challenge-2,cdgeb-probe-11,cdgeb-server-10,cdgeb-file-06,1.251149,0.515257,0.519125,0.517102,0.519227,0.516542,0.524731,0.515824,0.510669,0.517242,0.525615,0.517854,0.519443,0.516949,0.518779,0.517695,0.516302,0.516644,0.512099,0.520047
Challenge-1,cdgeb-probe-07,cdgeb-server-03,cdgeb-file-05,1.028387,0.575028,0.568395,0.573323,0.573236,0.570261,0.570157,0.571301,0.570713,0.569158,0.597522,0.57074,0.568268,0.569927,0.573802,0.566748,0.574262,0.567449,0.568788,0.5703
Challenge-1,cdgeb-probe-07,cdgeb-server-06,cdgeb-file-02,0.676148,0.339195,0.335743,0.335932,0.338413,0.337327,0.339967,0.337557,0.34114,0.335642,0.349621,0.334332,0.337045,0.335685,0.338614,0.340355,0.336947,0.335775,0.335585,0.336007
Challenge-2,cdgeb-probe-08,cdgeb-server-11,cdgeb-file-13,0.836914,0.551049,0.545506,0.552168,0.552352,0.554613,0.543598,0.551411,0.543608,0.544849,0.543636,0.545918,0.544756,0.552063,0.551997,0.543329,0.545901,0.546814,0.55128,0.543515
Challenge-2,cdgeb-probe-01,cdgeb-server-08,cdgeb-file-11,1.294985,0.300935,0.297503,0.292969,0.295463,0.295742,0.294951,0.291877,0.293081,0.295308,0.294531,0.290897,0.294627,0.295912,0.295892,0.293373,0.295489,0.294734,0.292029,0.292307
Challenge-1,cdgeb-probe-11,cdgeb-server-16,cdgeb-file-05,0.887569,0.571479,0.556654,0.560919,0.563116,0.567332,0.566987,0.566352,0.56656,0.570321,0.557235,0.569084,0.562106,0.560035,0.560454,0.56603,0.566927,0.556556,0.570351,0.564242
Challenge-2,cdgeb-probe-08,cdgeb-server-17,cdgeb-file-17,1.167867,0.362266,0.370148,0.376289,0.365102,0.367246,0.364991,0.370383,0.364908,0.366786,0.363318,0.364833,0.358744,0.36966,0.363565,0.365707,0.365347,0.358662,0.371753,0.37131
Challenge-1,cdgeb-probe-01,cdgeb-server-03,cdgeb-file-01,2.43257,0.527342,0.529404,0.521414,0.526698,0.525357,0.544642,0.52635,0.526632,0.522279,0.527182,0.528521,0.528345,0.525403,0.521202,0.52578,0.527749,0.52662,0.527845,0.52904
Challenge-1,cdgeb-probe-12,cdgeb-server-03,cdgeb-file-03,1.81242,0.911122,0.902701,0.903119,0.928193,0.905874,0.915529,0.914457,0.910808,0.91505,0.912303,0.910378,0.912038,0.901386,0.904213,0.905799,0.913291,0.94055,0.913712,0.920481
Challenge-1,cdgeb-probe-14,cdgeb-server-06,cdgeb-file-02,0.779645,0.44841,0.451526,0.453671,0.449393,0.44885,0.447314,0.450503,0.452921,0.44806,0.45007,0.448174,0.450764,0.453125,0.450077,0.454538,0.44617,0.446465,0.456883,0.452326
Challenge-2,cdgeb-probe-05,cdgeb-server-17,cdgeb-file-06,1.088753,0.520704,0.521379,0.515439,0.51377,0.516121,0.516611,0.508483,0.512007,0.517156,0.551002,0.518406,0.519455,0.514118,0.519642,0.518849,0.516993,0.515364,0.519266,0.516668
Challenge-2,cdgeb-probe-08,cdgeb-server-02,cdgeb-file-17,0.980518,0.280539,0.283637,0.275958,0.279729,0.292333,0.290946,0.292477,0.281683,0.286041,0.287895,0.27946,0.280168,0.280282,0.288057,0.280245,0.288506,0.275856,0.285089,0.284558
Challenge-2,cdgeb-probe-04,cdgeb-server-06,cdgeb-file-13,1.054513,0.369473,0.36285,0.366322,0.365332,0.365941,0.388282,0.366979,0.366233,0.366238,0.365922,0.366572,0.366202,0.366654,0.365231,0.366903,0.365079,0.363033,0.367299,0.36449
Challenge-2,cdgeb-probe-04,cdgeb-server-15,cdgeb-file-09,0.844527,0.409826,0.409786,0.412241,0.41217,0.411889,0.413731,0.410276,0.41115,0.410893,0.413621,0.411854,0.410002,0.413756,0.411102,0.410612,0.409932,0.411088,0.410045,0.412016
Challenge-2,cdgeb-probe-01,cdgeb-server-06,cdgeb-file-12,0.600774,0.077487,0.074875,0.077193,0.076497,0.077205,0.075295,0.076914,0.074565,0.077474,0.074741,0.075788,0.084872,0.074242,0.077326,0.074409,0.077138,0.075426,0.074804,0.074888
Challenge-2,cdgeb-probe-04,cdgeb-server-04,cdgeb-file-09,0.762194,0.323843,0.321653,0.321908,0.320596,0.321773,0.321719,0.323928,0.337329,0.320769,0.32002,0.320751,0.320357,0.320351,0.318453,0.321603,0.321144,0.319541,0.32052,0.320192
Challenge-2,cdgeb-probe-14,cdgeb-server-07,cdgeb-file-17,0.982099,0.477324,0.480817,0.479819,0.47977,0.482958,0.479997,0.480348,0.48418,0.493219,0.481707,0.488708,0.478206,0.482289,0.477028,0.486252,0.479696,0.484778,0.476646,0.486226
Challenge-2,cdgeb-probe-03,cdgeb-server-01,cdgeb-file-06,0.545446,0.3067,0.306919,0.308725,0.306267,0.307075,0.304143,0.30556,0.305629,0.306652,0.305843,0.305659,0.304377,0.304674,0.305761,0.307487,0.304164,0.304812,0.306301,0.306412
Challenge-2,cdgeb-probe-13,cdgeb-server-03,cdgeb-file-15,1.849213,0.873565,0.866214,0.864109,0.867361,0.857851,0.869576,0.856929,0.863203,0.857178,0.856368,0.867031,0.855013,0.868645,0.85551,0.868093,0.866274,0.86438,0.864693,0.866188
Challenge-2,cdgeb-probe-13,cdgeb-server-09,cdgeb-file-10,0.82076,0.352305,0.341786,0.353305,0.346908,0.344818,0.351441,0.34326,0.348459,0.352325,0.347935,0.346194,0.346409,0.349254,0.344595,0.350686,0.348148,0.351845,0.348285,0.347796
Challenge-1,cdgeb-probe-11,cdgeb-server-13,cdgeb-file-03,0.912037,0.43851,0.435248,0.44121,0.441781,0.439522,0.44374,0.441046,0.432317,0.440879,0.442786,0.443762,0.438526,0.435512,0.438703,0.444779,0.44396,0.437212,0.438945,0.453146
Challenge-2,cdgeb-probe-14,cdgeb-server-06,cdgeb-file-16,0.916347,0.481497,0.496883,0.493963,0.488107,0.482195,0.491158,0.498842,0.482506,0.48109,0.490318,0.491164,0.490439,0.499199,0.483769,0.50264,0.482543,0.492146,0.48297,0.492568
Challenge-2,cdgeb-probe-14,cdgeb-server-08,cdgeb-file-08,0.619253,0.315325,0.322879,0.321642,0.315886,0.323386,0.325281,0.343582,0.314725,0.321345,0.319824,0.316362,0.320669,0.322854,0.322091,0.317013,0.332046,0.321826,0.321655,0.312466
Challenge-2,cdgeb-probe-04,cdgeb-server-15,cdgeb-file-13,1.026083,0.4554,0.454166,0.456205,0.459411,0.457652,0.455897,0.452856,0.455225,0.455602,0.456819,0.454193,0.456028,0.467463,0.457802,0.457998,0.452516,0.456815,0.456615,0.452903
Challenge-1,cdgeb-probe-05,cdgeb-server-03,cdgeb-file-05,0.895268,0.477882,0.480566,0.465745,0.482018,0.483335,0.480316,0.483052,0.485894,0.479865,0.480554,0.479765,0.477414,0.482161,0.470157,0.471383,0.480254,0.46681,0.481434,0.477233
Challenge-2,cdgeb-probe-14,cdgeb-server-11,cdgeb-file-10,0.931538,0.231334,0.233683,0.232671,0.232253,0.234119,0.232156,0.231714,0.232826,0.23137,0.232079,0.232652,0.23177,0.232515,0.233437,0.232806,0.234053,0.232194,0.233022,0.232133
Challenge-2,cdgeb-probe-04,cdgeb-server-09,cdgeb-file-16,0.8031,0.220696,0.216423,0.216251,0.222537,0.220436,0.216587,0.221605,0.21726,0.222668,0.217191,0.215531,0.228018,0.220312,0.219699,0.22175,0.221251,0.219936,0.222483,0.224385
